60240061	uncultured marine group II euryarchaeote HF500_26A05
60240060	uncultured marine group II euryarchaeote HF500_25E08
60240059	uncultured marine group II euryarchaeote HF500_24F01
60240058	uncultured marine group II euryarchaeote HF500_22F05
60240057	uncultured marine group II euryarchaeote HF500_11G07
60240056	uncultured marine group II euryarchaeote HF500_100E05
60240055	uncultured marine group II euryarchaeote HF200_97B09
60240054	uncultured marine group II euryarchaeote HF200_89A11
60240053	uncultured marine group II euryarchaeote HF200_84A01
60240052	uncultured marine group II euryarchaeote HF200_78D05
60240051	uncultured marine group II euryarchaeote HF200_72A06
60240050	uncultured marine group II euryarchaeote HF200_71A04
60240049	uncultured marine group II euryarchaeote HF200_70E08
60240048	uncultured marine group II euryarchaeote HF200_66A10
60240047	uncultured marine group II euryarchaeote HF200_65H08
60240046	uncultured marine group II euryarchaeote HF200_64G08
60240045	uncultured marine group II euryarchaeote HF200_63E02
60240044	uncultured marine group II euryarchaeote HF200_50D06
60240043	uncultured marine group II euryarchaeote HF200_49H12
60240042	uncultured marine group II euryarchaeote HF200_44E05
60240041	uncultured marine group II euryarchaeote HF200_43D02
60240040	uncultured marine group II euryarchaeote HF200_35E02
60240039	uncultured marine group II euryarchaeote HF200_35B05
60240038	uncultured marine group II euryarchaeote HF200_25F07
60240037	uncultured marine group II euryarchaeote HF200_15F06
60240036	uncultured marine group II euryarchaeote HF200_103E03
60240035	uncultured marine group II euryarchaeote HF200_102F03
60240034	uncultured marine group II euryarchaeote HF200_101H01
60240033	uncultured marine group II euryarchaeote HF130_94A03
60240032	uncultured marine group II euryarchaeote HF130_90E09
60240031	uncultured marine group II euryarchaeote HF130_88G10
60240030	uncultured marine group II euryarchaeote HF130_83E02
60240029	uncultured marine group II euryarchaeote HF130_76G06
60240028	uncultured marine group II euryarchaeote HF130_75B06
60240027	uncultured marine group II euryarchaeote HF130_73G01
60240026	uncultured marine group II euryarchaeote HF130_71B05
60240025	uncultured marine group II euryarchaeote HF130_6E07
60240024	uncultured marine group II euryarchaeote HF130_67F08
60240023	uncultured marine group II euryarchaeote HF130_56E12
60240022	uncultured marine group II euryarchaeote HF130_4G08
60240021	uncultured marine group II euryarchaeote HF130_49F04
60240020	uncultured marine group II euryarchaeote HF130_44A02
60240019	uncultured marine group II euryarchaeote HF130_40G09
60240018	uncultured marine group II euryarchaeote HF130_40G07
60240017	uncultured marine group II euryarchaeote HF130_40B02
60240016	uncultured marine group II euryarchaeote HF130_40B01
60240015	uncultured marine group II euryarchaeote HF130_37H07
60240014	uncultured marine group II euryarchaeote HF130_35A10
60240013	uncultured marine group II euryarchaeote HF130_34E01
60240012	uncultured marine group II euryarchaeote HF130_33C02
60240011	uncultured marine group II euryarchaeote HF130_32D03
60240010	uncultured marine group II euryarchaeote HF130_31B11
60240009	uncultured marine group II euryarchaeote HF130_30F08
60240008	uncultured marine group II euryarchaeote HF130_29F10
60240007	uncultured marine group II euryarchaeote HF130_28F07
60240006	uncultured marine group II euryarchaeote HF130_27A09
60240005	uncultured marine group II euryarchaeote HF130_26G06
60240004	uncultured marine group II euryarchaeote HF130_21B04
60240003	uncultured marine group II euryarchaeote HF130_17D07
60240002	uncultured marine group II euryarchaeote HF130_17B12
60240001	uncultured marine group II euryarchaeote HF10_90C09
60240000	uncultured marine group II euryarchaeote HF10_8H07
60239999	uncultured marine group II euryarchaeote HF10_73E12
60239998	uncultured marine group II euryarchaeote HF10_65D04
60239997	uncultured marine group II euryarchaeote HF10_61D03
60239996	uncultured marine group II euryarchaeote HF10_53B05
60239995	uncultured marine group II euryarchaeote HF10_48G07
60239994	uncultured marine group II euryarchaeote HF10_43A09
60239993	uncultured marine group II euryarchaeote HF10_39E10
60239992	uncultured marine group II euryarchaeote HF10_36B02
60239991	uncultured marine group II euryarchaeote HF10_35F06
60239990	uncultured marine group II euryarchaeote HF10_30F11
60239989	uncultured marine group II euryarchaeote HF10_30E08
60239988	uncultured marine group II euryarchaeote HF10_29E05
60239987	uncultured marine group II euryarchaeote HF10_28B09
60239986	uncultured marine group II euryarchaeote HF10_27F06
60239985	uncultured marine group II euryarchaeote HF10_25H10
60239984	uncultured marine group II euryarchaeote HF10_24E03
60239983	uncultured marine group II euryarchaeote HF10_20F02
60239982	uncultured marine group II euryarchaeote HF10_15G04
60239981	uncultured marine group II euryarchaeote HF10_15F05
60239980	uncultured marine group II euryarchaeote HF10_15F03
60239974	uncultured marine group II euryarchaeote HF70_39H11
60239973	uncultured marine group II euryarchaeote HF70_59C08
60177883	uncultured marine group II euryarchaeote DeepAnt-JyKC7
60177881	uncultured marine group II euryarchaeote
60051383	uncultured marine group II euryarchaeote 37F11
60051376	Candidatus Poseidoniales
59949046	Methanosarcina sp.
61491949	Methanolobus sp.
61556477	Methanosarcinaceae archaeon
61624389	Methanimicrococcus sp.
61573665	Methanococcoides sp.
62378189	unclassified GOM Arc I cluster
62378008	Methanosarcinales strain sedis
62320032	Methanohalobium sp.
62313561	Methanococcoides strain LLY
59949054	Methanococcoides Sowers and Ferry 1985 emend. L'Haridon et al. 2014
62289387	Methermicoccus sp.
62289386	unclassified Methermicoccus
62268945	GOM Arc I cluster archaeon
62262655	Candidatus Ethanoperedens thermophilum
62262654	Candidatus Ethanoperedens
62256559	Methanosarcinales strain ANME-1 ERB7
62256558	Methanosarcinales strain ANME-1 ERB6
62256557	Methanosarcinales strain ANME-2c ERB4
62255545	Methanomethylovorans sp.
62236473	Methanococcoides strain SA1
62200528	Candidatus Methanoperedenaceae archaeon GB50
62200527	Candidatus Methanoperedenaceae archaeon GB37
62196082	unclassified Methanomethylovorans
62166965	unclassified Candidatus Syntrophoarchaeum
62166874	unclassified Methanimicrococcus
62162845	unclassified Methanosarcina
62156873	unclassified Methanohalobium
62154572	unclassified Methanohalophilus
62148270	unclassified Methanolobus
62145144	unclassified Candidatus Methanoperedens
62138464	unclassified Methanosalsum
62137270	unclassified Methanococcoides
62130834	Candidatus Argoarchaeum ethanivorans
62130833	Candidatus Argoarchaeum
62128169	Methanosarcina strain DH1
62128116	Methanosarcina strain DH2
62113320	Candidatus Syntrophoarchaeum sp. GoM_oil
62038254	Methanosarcina strain MSH10X1
62024207	Methanohalophilus strain WG1-DM
62018911	Methanohalophilus strain RSK
61904000	Candidatus Syntrophoarchaeum sp. WYZ-LMO15
61806430	Methanosarcinales archaeon
61722681	Methanohalophilus strain SLHTHETIS
61722566	Methanohalophilus strain SLHTYRO
61666422	Candidatus Methanoperedenaceae archaeon
61652547	Candidatus Syntrophoarchaeum sp.
61652087	ANME-2 cluster archaeon
61649205	Methanolobus strain SY-01
61635432	Candidatus Methanoperedens sp. BLZ2
61633168	Candidatus Methanoperedens sp.
61617129	Candidatus Methanoperedenaceae archaeon HGW-Methanoperedenaceae-1
61617128	unclassified Candidatus Methanoperedenaceae
61608903	Methanosalsum sp.
61584060	Methanosarcinales strain ex4572_44
61584059	Methanosarcinales strain ex4484_138
61584058	Gulf strain Mexico Archaea group I
61575325	ANME-2 cluster archaeon HR1
61575324	unclassified ANME-2 cluster
61573667	Methanohalophilus sp.
61547852	uncultured Methanosalsum sp.
61531983	Methanococcoides strain EBM-47
61529517	Methanosarcinales strain UBA261
61529516	Methanosarcinales strain UBA203
61529501	Methanosarcinaceae strain UBA470
61529500	Methanosarcinaceae strain UBA282
61529499	Methanosarcinaceae strain UBA151
61529414	Methanosarcina strain UBA7
61529413	Methanosarcina strain UBA591
61529412	Methanosarcina strain UBA5
61529411	Methanosarcina strain UBA47
61529410	Methanosarcina strain UBA43
61529409	Methanosarcina strain UBA423
61529408	Methanosarcina strain UBA411
61529407	Methanosarcina strain UBA402
61529406	Methanosarcina strain UBA398
61529405	Methanosarcina strain UBA392
61529404	Methanosarcina strain UBA383
61529403	Methanosarcina strain UBA376
61529402	Methanosarcina strain UBA369
61529401	Methanosarcina strain UBA363
61529400	Methanosarcina strain UBA361
61529399	Methanosarcina strain UBA342
61529398	Methanosarcina strain UBA338
61529397	Methanosarcina strain UBA323
61529396	Methanosarcina strain UBA304
61529395	Methanosarcina strain UBA301
61529394	Methanosarcina strain UBA293
61529393	Methanosarcina strain UBA289
61529392	Methanosarcina strain UBA135
61529347	Methanolobus strain UBA474
61529346	Methanolobus strain UBA32
61529345	Methanolobus strain UBA118
61529242	Candidatus Methanoperedens sp. UBA453
61528716	Methanosarcinales strain Met12
61527067	Candidatus Syntrophoarchaeum
61513853	Methanosarcina strain MSS35
61513852	Methanosarcina strain 13XMc1
61513851	Methanolobus strain 17PMc2
61501575	Methanohalophilus strain 2-GBenrich
61499629	Methanosarcina strain Ant1
61499195	Methanosarcina strain 1H1
61491920	Methanolobus strain YSF-03
61487275	uncultured ANME group euryarchaeote
61482914	Methanohalophilus strain DAL1
61479453	Methanosarcina strain A14
61460958	Euryarchaeota strain BOX1
61459356	Euryarchaeota strain BOX2
61443624	uncultured Candidatus Methanoperedens sp.
61435290	Methanomethylovorans strain PtaU1.Bin093
61435289	Methanomethylovorans strain PtaU1.Bin073
61418693	Methanolobus strain T82-4
61418692	Methanohalophilus strain T328-1
61375497	Methanosarcina strain enrichment culture
61360877	Methanosarcina strain M15
61353581	Candidatus Methanoperedens sp. BLZ1
61350976	Methanohalophilus strain Z-7404
61350975	Methanohalophilus strain Z-7302
61350974	Methanohalophilus strain SF-2
61350973	Methanohalophilus strain SF-1
61350972	Methanohalophilus strain RET-1
61350794	Methanosarcina strain E03.2
61314401	Methanosarcinales strain Methan_04
61314400	Methanosarcinales strain Methan_03
61314399	Methanosarcinales strain Methan_02
61314397	Methanosarcinales strain Methan_01
61311527	Methanosarcina strain DTU009
61296437	Methanosarcina strain 795
61292132	Methanosarcinales strain enrichment culture
61292128	Methanomethylovorans strain enrichment culture
61281216	Methanosarcinales strain 56_1174
61277419	Methanolobus strain AME4
61217092	Methanosarcina strain enrichment culture clone 01-27
61217091	Methanosalsum strain enrichment culture clone 02-53
61217090	Methanosalsum strain enrichment culture clone 02-41
61217089	Methanosalsum strain enrichment culture clone 01-41
61217088	Methanosalsum strain enrichment culture clone 01-14
61217081	Methanolobus strain enrichment culture clone 02-42
61217080	Methanolobus strain enrichment culture clone 02-33
61217079	Methanolobus strain enrichment culture clone 02-30
61195141	Methanolobus strain enrichment culture clone CIBANICRA-14
61195140	Methanolobus strain enrichment culture clone CIBANICRA-13
61194661	Methanosarcina strain enrichment culture clone CIBANICRA-15
61183186	Methanohalophilus strain TA21
61178875	Methanosarcina strain DSM 11855
61166105	Methanolobus strain enrichment culture clone A3-42
61166104	Methanolobus strain enrichment culture clone A3-21
61166103	Methanomethylovorans strain enrichment culture clone A2-6
61166102	Methanomethylovorans strain enrichment culture clone A2-42
61166101	Methanomethylovorans strain enrichment culture clone A1-7
61166100	Methanomethylovorans strain enrichment culture clone A1-54
61166099	Methanomethylovorans strain enrichment culture clone A1-46
61166098	Methanomethylovorans strain enrichment culture clone A1-39
61166097	Methanomethylovorans strain enrichment culture clone A1-26
61166096	Methanomethylovorans strain enrichment culture clone A1-25
61166070	Methanosarcina strain enrichment culture clone SA4-8
61166069	Methanosarcina strain enrichment culture clone SA4-24
61166068	Methanosarcina strain enrichment culture clone SA4-12
61166067	Methanosarcina strain enrichment culture clone SA3-106
61166066	Methanosarcina strain enrichment culture clone A4-49
61166065	Methanosarcina strain enrichment culture clone A4-23
61166064	Methanosarcina strain enrichment culture clone A4-2
61166063	Methanosarcina strain enrichment culture clone A4-19
61166062	Methanosarcina strain enrichment culture clone A4-11
61166061	Methanosarcina strain enrichment culture clone A2-9
61166060	Methanosarcina strain enrichment culture clone A2-7
61166059	Methanosarcina strain enrichment culture clone A2-50
61166058	Methanosarcina strain enrichment culture clone A1-6
61166057	Methanosarcina strain enrichment culture clone A1-30
61166056	Methanosarcina strain enrichment culture clone A1-24
61166055	Methanosarcina strain enrichment culture clone A1-18
61166054	Methanosarcina strain enrichment culture clone A1-14
61166053	Methanosarcina strain enrichment culture clone A1-10
61155914	Methanosarcina strain enrichment culture clone AM6
61155913	Methanosarcina strain enrichment culture clone AM4
61155912	Methanosarcina strain enrichment culture clone AM19
61155911	Methanosarcina strain enrichment culture clone AM18
61155910	Methanosarcina strain enrichment culture clone AM17
61155909	Methanosarcina strain enrichment culture clone AM12
61155908	Methanosarcina strain enrichment culture clone AM11
61155907	Methanomethylovorans strain enrichment culture clone AM9
61155906	Methanomethylovorans strain enrichment culture clone AM8
61155905	Methanomethylovorans strain enrichment culture clone AM5
61155904	Methanomethylovorans strain enrichment culture clone AM3
61155903	Methanomethylovorans strain enrichment culture clone AM2
61155902	Methanomethylovorans strain enrichment culture clone AM16
61155901	Methanomethylovorans strain enrichment culture clone AM15
61155900	Methanomethylovorans strain enrichment culture clone AM14
61155899	Methanomethylovorans strain enrichment culture clone AM13
61155898	Methanomethylovorans strain enrichment culture clone AM10
61155897	Methanomethylovorans strain enrichment culture clone AM1
61155444	Methanosarcina strain SMA-17
61150832	Methanosarcinales strain enrichment culture clone AD_mcrA_48
61150831	Methanosarcinales strain enrichment culture clone AD_mcrA_38
61150830	Methanosarcinales strain enrichment culture clone AD_mcrA_22
61150607	Methanosarcina strain enrichment culture clone AD_Archaea_44
61150595	Methanosarcinales strain enrichment culture clone AD_Archaea_37
61150594	Methanosarcinales strain enrichment culture clone AD_Archaea_33
61150593	Methanosarcinales strain enrichment culture clone AD_Archaea_20
61145226	Methanosarcina strain 1.H.T.1A.1
61145225	Methanosarcina strain 1.H.A.2.2
61145224	Methanosarcina strain 2.H.A.1B.4
61145222	Methanosarcina strain 2.H.T.1A.6
61145221	Methanosarcina strain 2.H.T.1A.8
61145220	Methanosarcina strain 2.H.T.1A.3
61145219	Methanosarcina strain 2.H.T.1A.15
61129026	Methanosarcina strain JM-1
61120983	Methanosarcina strain enrichment culture clone CIBANICRA-MBT6
61120982	Methanosarcina strain enrichment culture clone CIBANICRA-MBT5
61120981	Methanosarcina strain enrichment culture clone CIBANICRA-MBT2
61116525	Methanosarcina strain mixed culture AL10
61116512	Methanosarcina strain CM2
61116506	Methanosarcina strain AbM25
61100367	Methanosarcina calensis  strain Cali
61100366	M calensis
61100363	Methanosarcina strain Z-761
61100362	Methanosarcina strain MST-A1
61100361	Methanosarcina strain CHTI-55
61100360	Methanosarcina strain T4/M
61100359	Methanosarcina strain HI350
61100357	Methanosarcina strain C2J
61100356	Methanosarcina strain WWM610
61100355	Methanosarcina strain TMA
61100354	Methanosarcina strain SarPi
61100353	Methanosarcina strain LYC
61100352	Methanosarcina strain C16
61100351	Methanosarcina strain ZS
61100349	Methanosarcina strain Z-7289
61100347	Methanosarcina strain HB-1
61100346	Methanosarcina barkeri  strain Wiesmoor
61100344	Methanosarcina strain MS
61100342	M barkeri 3
61100341	Methanosarcina strain 227
61100340	Methanosarcina strain GS1-A
61100338	Methanococcoides strain MM1
61100336	Methanosarcina strain WWM596
59968793	Methanosarcina sp.  str. WH-1
61100334	Methanosarcina strain Naples 100
61100332	Methanosarcina strain MTP4
61100331	Methanosarcina strain Kolksee
61098012	Methanohalophilus strain GTA13
61079954	Methanosarcina strain Pr1
61079952	Methanosarcina strain Pr2
61063924	Candidatus Methanoperedens nitroreducens
61063923	Candidatus Methanoperedens
61063922	Candidatus Methanoperedenaceae
61055549	Methanosarcina strain M37
61029072	Methanosarcina strain enrichment culture clone MGAHR
61027573	Methanococcoides strain L'Haridon et al. 2014
61017410	Methanomethylovorans strain Cha et al. 2014
61011553	Methanohalophilus strain L21-TMA-AB
61007643	Methanolobus strain M23
61006447	Methanosarcina strain TMA3RMK
61006446	Methanosarcina strain MET5BHJ
60978939	Methanosarcina strain JCM 10043
60974189	Methanosarcina strain JCM 9314
60935486	Methanosarcina strain enrichment culture clone H12
60935485	Methanosarcina strain enrichment culture clone H11
60935484	Methanosarcina strain enrichment culture clone H10
60935483	Methanosarcina strain enrichment culture clone H09
60935482	Methanosarcina strain enrichment culture clone H08
60935481	Methanosarcina strain enrichment culture clone H07
60935480	Methanosarcina strain enrichment culture clone H06
60935479	Methanosarcina strain enrichment culture clone H04
60935478	Methanosarcina strain enrichment culture clone H03
60935477	Methanosarcina strain enrichment culture clone H02
60935476	Methanosarcina strain enrichment culture clone H01
60935475	Methanosarcina strain enrichment culture clone G12
60935474	Methanosarcina strain enrichment culture clone G11
60935473	Methanosarcina strain enrichment culture clone G10
60935472	Methanosarcina strain enrichment culture clone G09
60935471	Methanosarcina strain enrichment culture clone G08
60935470	Methanosarcina strain enrichment culture clone G07
60935469	Methanosarcina strain enrichment culture clone G06
60935468	Methanosarcina strain enrichment culture clone G05
60935467	Methanosarcina strain enrichment culture clone G04
60935466	Methanosarcina strain enrichment culture clone G03
60935465	Methanosarcina strain enrichment culture clone G02
60935464	Methanosarcina strain enrichment culture clone G01
60935463	Methanosarcina strain enrichment culture clone F11
60935462	Methanosarcina strain enrichment culture clone F10
60935461	Methanosarcina strain enrichment culture clone F09
60935460	Methanosarcina strain enrichment culture clone F08
60935459	Methanosarcina strain enrichment culture clone F07
60935458	Methanosarcina strain enrichment culture clone F06
60935457	Methanosarcina strain enrichment culture clone F05
60935456	Methanosarcina strain enrichment culture clone F04
60935455	Methanosarcina strain enrichment culture clone F03
60935454	Methanosarcina strain enrichment culture clone F02
60935453	Methanosarcina strain enrichment culture clone F01
60935452	Methanosarcina strain enrichment culture clone E12
60935451	Methanosarcina strain enrichment culture clone E10
60935450	Methanosarcina strain enrichment culture clone E09
60935449	Methanosarcina strain enrichment culture clone E08
60935448	Methanosarcina strain enrichment culture clone E07
60935447	Methanosarcina strain enrichment culture clone E06
60935446	Methanosarcina strain enrichment culture clone E05
60935445	Methanosarcina strain enrichment culture clone E04
60935444	Methanosarcina strain enrichment culture clone E03
60935443	Methanosarcina strain enrichment culture clone E02
60935442	Methanosarcina strain enrichment culture clone E01
60935441	Methanosarcina strain enrichment culture clone D12
60935440	Methanosarcina strain enrichment culture clone D11
60935439	Methanosarcina strain enrichment culture clone D10
60935438	Methanosarcina strain enrichment culture clone D09
60935437	Methanosarcina strain enrichment culture clone D08
60935436	Methanosarcina strain enrichment culture clone D07
60935435	Methanosarcina strain enrichment culture clone D06
60935434	Methanosarcina strain enrichment culture clone D05
60935433	Methanosarcina strain enrichment culture clone D04
60935432	Methanosarcina strain enrichment culture clone D03
60935431	Methanosarcina strain enrichment culture clone D02
60935430	Methanosarcina strain enrichment culture clone D01
60935429	Methanosarcina strain enrichment culture clone C12
60935428	Methanosarcina strain enrichment culture clone C11
60935427	Methanosarcina strain enrichment culture clone C10
60935426	Methanosarcina strain enrichment culture clone C09
60935425	Methanosarcina strain enrichment culture clone C08
60935424	Methanosarcina strain enrichment culture clone C07
60935423	Methanosarcina strain enrichment culture clone C06
60935422	Methanosarcina strain enrichment culture clone C05
60935421	Methanosarcina strain enrichment culture clone C04
60935420	Methanosarcina strain enrichment culture clone C03
60935419	Methanosarcina strain enrichment culture clone C02
60935418	Methanosarcina strain enrichment culture clone B12
60935417	Methanosarcina strain enrichment culture clone B11
60935416	Methanosarcina strain enrichment culture clone B10
60935415	Methanosarcina strain enrichment culture clone B09
60935414	Methanosarcina strain enrichment culture clone B08
60935413	Methanosarcina strain enrichment culture clone B07
60935412	Methanosarcina strain enrichment culture clone B06
60935411	Methanosarcina strain enrichment culture clone B05
60935410	Methanosarcina strain enrichment culture clone B04
60935409	Methanosarcina strain enrichment culture clone B03
60935408	Methanosarcina strain enrichment culture clone B02
60935407	Methanosarcina strain enrichment culture clone B01
60935406	Methanosarcina strain enrichment culture clone A12
60935405	Methanosarcina strain enrichment culture clone A11
60935404	Methanosarcina strain enrichment culture clone A10
60935403	Methanosarcina strain enrichment culture clone A09
60935402	Methanosarcina strain enrichment culture clone A08
60935401	Methanosarcina strain enrichment culture clone A07
60935400	Methanosarcina strain enrichment culture clone A06
60935399	Methanosarcina strain enrichment culture clone A05
60935398	Methanosarcina strain enrichment culture clone A04
60935397	Methanosarcina strain enrichment culture clone A03
60935396	Methanosarcina strain enrichment culture clone A02
60922902	Methanosarcina strain Tuc01
60910210	Methanosarcinales strain enrichment culture clone MTYC_7
60910209	Methanosarcinales strain enrichment culture clone MTYC_3
60910208	Methanosarcinales strain enrichment culture clone MTYC_10
60890171	Methanococcoides strain PM2
60890170	Methanococcoides strain PM1
60890169	Methanococcoides strain NM1
60890168	Methanococcoides strain DM1
60890167	Methanococcoides strain AM1
60860833	Methanosarcina strain enrichment culture DGGE gel band Met5
60860832	Methanosarcina strain enrichment culture DGGE gel band Met4
60860831	Methanosarcina strain enrichment culture DGGE gel band Met3
60860830	Methanosarcina strain enrichment culture DGGE gel band Met2
60860829	Methanosarcina strain enrichment culture DGGE gel band Met1
60857576	Methanosarcina strain enrichment culture clone 6
60857575	Methanosarcina strain enrichment culture clone 5
60857574	Methanosarcina strain enrichment culture clone 4
60841703	Methanosarcina strain enrichment culture clone BER4_CD
60841702	Methanosarcina strain enrichment culture clone BER3_CD
60841701	Methanosarcina strain enrichment culture clone BER2_CD
60841700	Methanosarcina strain enrichment culture clone BER1_CD
60823260	Methermicoccus strain DSM 18856
60814699	Methanomethylovorans strain enrichment culture clone B13-A-97
60814698	Methanomethylovorans strain enrichment culture clone B11-A-23
60814697	Methanomethylovorans strain enrichment culture clone B1-A-64
60814696	Methanomethylovorans strain enrichment culture clone B1-A-41
60814695	Methanomethylovorans strain enrichment culture clone B1-A-103
60800873	Methanolobus strain R15
60797071	uncultured Methanohalobium sp.
60796552	Methanolobus tindarius  strain DSM 2278
60788063	Methanomethylovorans strain LFP3.1
60764603	Methanosarcina strain GRAU-10
60764602	Methanosalsum strain GRAU-6
60760546	Methanohalophilus strain T2/21.5
60760545	Methanohalophilus strain T3/30.5
60750914	Methanosarcina strain MC-15
60750912	Methanosarcina strain SMA-21
60709414	Methanosarcina strain enrichment culture clone gang 15
60709413	Methanosarcina strain enrichment culture clone gang 14
60655597	Methanosarcina strain MO-MS1
60655596	Methanococcoides strain MO-MCD
60639524	Methanosarcinales strain enrichment culture clone A2289
60639523	Methanosarcinales strain enrichment culture clone A2286
60639522	Methanosarcinales strain enrichment culture clone A2282
60639521	Methanosarcinales strain enrichment culture clone A22137
60639520	Methanosarcinales strain enrichment culture clone A22136
60639519	Methanosarcinales strain enrichment culture clone A22133
60639518	Methanosarcinales strain enrichment culture clone A22122
60639517	Methanosarcinales strain enrichment culture clone A22119
60639516	Methanosarcinales strain enrichment culture clone A22113
60639515	Methanosarcinales strain enrichment culture clone A22112
60639514	Methanosarcinales strain enrichment culture clone A22107
60639513	Methanosarcinales strain enrichment culture clone A22103
60639512	Methanosarcinales strain enrichment culture clone A14126
60625341	uncultured Methermicoccus sp.
60619680	Methanomethylovorans strain DMS1
60568618	Methanosarcina strain CM1
60566784	Methanosalsum strain AME9
60566783	Methanolobus strain AME1
60514963	Methanosarcinaceae strain 47aM
60507587	Methanosalsum zhilinae  strain DSM 4017
60507045	Methanosarcina strain enrichment culture clone BAMC-6
60500234	Methanococcoides strain enrichment culture clone 4.17d Arc Band 1
60500233	Methanococcoides strain enrichment culture clone 4.17c Arc Band 1
60500232	Methanococcoides strain enrichment culture clone 4.17b Arc Band 2
60500231	Methanococcoides strain enrichment culture clone 4.17a Arc Band 2
60498801	Methanosarcina strain enrichment culture clone T-RF52
60490649	Methermicoccus strain Cheng et al. 2007
60490648	Methermicoccus Cheng et al. 2007
60490647	Methermicoccaceae Cheng et al. 2007
60477941	Methanosarcina strain enrichment culture clone MSC-5
60477940	Methanosarcina strain enrichment culture clone MSC-6
60477939	Methanosarcina strain enrichment culture clone MSC-4
60477938	Methanosarcina strain enrichment culture clone MSC-3
60477937	Methanosarcina strain enrichment culture clone MSC-2
60477936	Methanosarcina strain enrichment culture clone MSC-1
60476851	Methanohalobium evestigatum  strain Z-7303
60448994	ANME group
60448993	unclassified Methanosarcinales
60416041	Methanohalophilus mahii  strain DSM 5219
60406377	Methanolobus strain Doerfert et al. 2009
60396653	Methanosarcina strain OCM 12
60396651	Methanohalophilus strain DSM 7471
60393701	Methanohalophilus strain enrichment culture clone GN1
60389659	Methanomethylovorans strain mMPA
60387571	Methanosarcina strain RPS13
60378489	Methanolobus strain St545Mb
60365460	Methanolobus strain HigM
60365457	Methanolobus strain MobM
60319320	Methanosarcina strain 2214B
60314538	Methanosarcina strain 48
60305809	M psychrophilus
60303713	Methanomethylovorans strain Z1
60303097	Methanosarcina strain T36
60303083	Methanosarcina strain Shimizu et al. 2015
60303081	Methanosarcina strain Shimizu et al. 2011
60276514	Methanosarcinaceae strain enrichment clone M16
60251495	Methanococcoides strain SBAK-TMA-1
60248240	Methanosarcina strain AK-6
60220273	Methanococcoides strain Singh et al. 2005
60184807	Methanomethylovorans strain Jiang et al. 2005
60173267	Methanosarcina strain DSM 804
60164088	Methanococcoides burtonii  strain DSM 6242
60163158	uncultured Methanimicrococcus sp.
60127705	uncultured Methanolobus sp.
60127703	uncultured Methanococcoides sp.
60125377	uncultured Methanohalophilus sp.
60123348	Methanosarcina strain S-6
60119985	Methanosarcina strain JL01
60107293	Methanosalsum Boone and Baker 2002
60104627	Methanosarcina mazei  strain Go1
60100903	Methanosarcina acetivorans  strain C2A
60096233	uncultured Methanomethylovorans sp.
60096231	uncultured Methanosarcinales archaeon
60089379	uncultured Methanosarcina sp.
60089305	uncultured Methanosarcinaceae archaeon
60084385	Methanosarcina strain MS
60059786	uncultured methanogen RS-ME43
60059785	uncultured methanogen RS-ME42
60059784	uncultured methanogen RS-ME41
60059783	uncultured methanogen RS-ME35
60059782	uncultured methanogen RS-ME28
60059781	uncultured methanogen RS-MCR48
60059780	uncultured methanogen RS-MCR39
60059779	uncultured methanogen RS-MCR36
60059778	uncultured methanogen RS-MCR34
60059777	uncultured methanogen RS-MCR33
60059776	uncultured methanogen RS-MCR31
60059775	uncultured methanogen RS-MCR28
60059774	uncultured methanogen RS-MCR05
60059773	uncultured methanogen RS-MCR02
60038638	'Methanomethylovorans victoriae'
60037113	Methanococcoides strain NaT1
60029799	Methanosarcina strain GS1-A
60022964	Methanomethylovorans strain ZB
60022963	Methanomethylovorans Lomans et al. 2004
60020387	archaeon A8.96.42
60020324	uncultured archaeon ACE3_A
60020322	uncultured archaeon ACE2_A
60018415	uncultured methanogen ODP8-ME6
60018414	uncultured methanogen ODP8-ME2
60018413	uncultured methanogen ODP8-ME1
60017293	Halomebacterias
60014428	Methanimicrococcus strain corrig. Sprenger et al. 2000
60014427	Methanomicrococci
60008203	Methanosarcina strain Lyimo et al. 2000
60007172	uncultured methanogenic archaeon NS-TS235-C290
60007171	uncultured marine archaeon NS-TS10-284
59996217	Pericapritermes strain symbiont MPn4
59996209	Odontotermes strain symbiont MOf1
59991892	Methanosarcina strain FR
59984740	unidentified archaeon LMA126
59984739	unidentified archaeon LMA134
59978976	M euhalobius
59970241	unclassified Methanosarcinaceae
59968794	Methanohalobium sp.  str. SD-1
59968792	Methanosalsum strain Mathrani et al. 1988 Boone and Baker 2002
59968791	Methanohalophilus sp.  str. HCM6
59968790	Methanohalophilus sp.  str. Cas-1
59968789	Methanohalophilus sp.  str. SF-1
59968788	Methanohalophilus sp.  str. Ref-1
59968787	Methanohalophilus strain Boone et al. 1993
59967344	Methanosarcina strain Stetter and Konig 1989 Ni et al. 1994 emend. Elberson and Sowers 1997
59967342	Methanolobus strain Stetter et al. 1989 emend. Kadam and Boone 1995
59967341	Methanolobus strain Oremland and Boone 1994
59967340	Methanolobus strain Liu et al. 1990 Boone 2002
59967339	Methanolobus strain Kadam et al. 1994
59963834	Plagiopyla strain symbiont
59960606	Methanococcoides strain Franzmann et al. 1993
59949135	Methanohalobium strain corrig. Zhilina and Zavarzin 1988
59949134	Methanohalobium Zhilina and Zavarzin 1988
