MGYS00002391	A practical introduction to microbial molecular ecology through the use of iChips	In the context of anti-microbial resistance as one of the most serious issues faced globally by health providers, we explored a practical introduction to molecular microbial ecology. We designed field work and practical experiments for third year members of a four year undergraduate Masters Programme in which the students employed traditional and novel isolation techniques to identify antimicrobial activities from soil dwelling microorganisms. Students gained experience in isolating DNA from complex microbial communities, amplifying 16S rRNA genes and applied richness / diversity indices as well as principal coordinates analyses to the interpretation of the data they obtained from high throughput sequencing. Our results confirmed that isolation chips (iChips) facilitate the growth of a greater diversity and different species subset from the complex soil microorganism community than traditional plate spreading techniques. However, rarefaction of 16S rRNA amplicon sequencing data showed that the majority of observed species in soil remain unculturable by current methods. Based on the written reports produced by the students carrying out the work, we concluded that the described protocols are robust and informative, that these activities provide a good practical introduction to the theories and practice of molecular ecology and can be easily deployed to groups of six or more students in a cost-effective manner.	root:Environmental:Terrestrial:Soil:Loam	30619545	A practical introduction to microbial molecular ecology through the use of isolation chips.	In the context of antimicrobial resistance as one of the most serious issues faced globally by health providers, we explored a practical introduction to molecular microbial ecology. We designed field work and practical experiments for third year members of a 4 year undergraduate Masters Program, in which the students employed traditional and novel isolation techniques to identify antimicrobial activities from soil dwelling microorganisms. Students gained experience in isolating DNA from complex microbial communities, amplifying 16S rRNA genes and applied richness/diversity indices as well as principal coordinate analyses to the interpretation of the data they obtained from high throughput sequencing. Our results confirmed that isolation chips facilitate the growth of a greater diversity and different species subset from the complex soil microorganism community than traditional plate spreading techniques. However, rarefaction of 16S rRNA amplicon sequencing data showed that the majority of observed species in soil remain unculturable by current methods. Based on the written reports produced by the students carrying out the work, we concluded that the described protocols are robust and informative, that these activities provide a good practical introduction to the theories and practice of molecular ecology and can be easily deployed to groups of six or more students in a cost-effective manner.																																													
MGYS00005665	EMG produced TPA metagenomics assembly of PRJNA528468 data set (CH09 Metavirome).	The Third Party Annotation (TPA) assembly was derived from the primary whole genome shotgun (WGS) data set PRJNA528468, and was assembled with metaSPAdes v3.14.1. This project includes samples from the following biomes: root:Environmental:Aquatic:Thermal springs:Hot (42-90C).	root:Environmental:Aquatic:Thermal springs:Hot (42-90C)	29069476	EBI Metagenomics in 2017: enriching the analysis of microbial communities, from sequence reads to assemblies.																																														
MGYS00004846	EMG produced TPA metagenomics assembly of the Ammonia-oxidizing marine microbial communities from Monterey Bay, California, USA - CAN11_04_M0_20 metagenome (marine metagenome) data set.	The marine metagenome Third Party Annotation (TPA) assembly was derived from the primary whole genome shotgun (WGS) data set: PRJNA366968.  This project includes samples from the following biomes: Environmental, Aquatic, Marine.	root:Environmental:Aquatic:Marine	29069476	EBI Metagenomics in 2017: enriching the analysis of microbial communities, from sequence reads to assemblies.																																														
MGYS00005949	EMG produced TPA metagenomics assembly of PRJNA365142 data set (Marine viral communities from the Global Malaspina Expedition - Malaspina viral metaG DeepMed_906 metagenome).	The Third Party Annotation (TPA) assembly was derived from the primary whole genome shotgun (WGS) data set PRJNA365142, and was assembled with metaSPAdes v3.14.1. This project includes samples from the following biomes: root:Environmental:Aquatic:Marine.	root:Environmental:Aquatic:Marine	29069476	EBI Metagenomics in 2017: enriching the analysis of microbial communities, from sequence reads to assemblies.																																														
MGYS00004524	marine sample sequencing	microbial diversity	root:Environmental:Aquatic:Marine:Sediment																																																
MGYS00004209	Microbial eukaryote community structure during early phytoplankton blooms in the naturally iron-fertilized Kerguelen area (Southern Ocean) Targeted Locus (Loci)	The KEOPS2 cruise sampling strategy covered spatially diverse Fe-fertilized stations at early bloom stages in the Kerguelen plateau and ocean region (Oct-Nov 2011). KEOPS2 data showed that natural iron fertilization of the Southern Ocean at the scale of hundreds of thousands km2 produced a mosaic of blooms, and that the biological and biogeochemical response to fertilization was diverse. The objective of this study was to explore the microbial eukaryotic community structure using 18S rRNA gene tag pyrosequencing during the onset of spring phytoplankton blooms in the context of natural Fe fertilization of the Southern Ocean. The hypothesis tested was that the protistan communities would differ between the Fe-fertilised blooms and the HNLC waters and also between the blooms. The use of pyrotags provided a unifying approach for assessing the breadth of protistan communities including the groups that are quasi impossible to characterize using traditional approaches of microscopy and culture (e.g MAST, MALV, Fungi..).	root:Environmental:Aquatic:Marine																																																
MGYS00004574	Estuarine wetland Targeted Locus (Loci)	This study aimed to understand the abundance and diversity of methanogens in salt marsh sediments with S. alterniflora invasion.  mcrA of methanogens collected by 454-pyrosequencing from Dongtan salt marsh.	root:Environmental:Aquatic:Estuary:Sediment	23986751	Effects of Spartina alterniflora invasion on the communities of methanogens and sulfate-reducing bacteria in estuarine marsh sediments.	The effect of plant invasion on the microorganisms of soil sediments is very important for estuary ecology. The community structures of methanogens and sulfate-reducing bacteria (SRB) as a function of Spartina alterniflora invasion in Phragmites australis-vegetated sediments of the Dongtan wetland in the Yangtze River estuary, China, were investigated using 454 pyrosequencing and quantitative real-time PCR (qPCR) of the methyl coenzyme M reductase A (mcrA) and dissimilatory sulfite-reductase (dsrB) genes. Sediment samples were collected from two replicate locations, and each location included three sampling stands each covered by monocultures of P. australis, S. alterniflora and both plants (transition stands), respectively. qPCR analysis revealed higher copy numbers of mcrA genes in sediments from S. alterniflora stands than P. australis stands (5- and 7.5-fold more in the spring and summer, respectively), which is consistent with the higher methane flux rates measured in the S. alterniflora stands (up to 8.01 +/- 5.61 mg m(-2) h(-1)). Similar trends were observed for SRB, and they were up to two orders of magnitude higher than the methanogens. Diversity indices indicated a lower diversity of methanogens in the S. alterniflora stands than the P. australis stands. In contrast, insignificant variations were observed in the diversity of SRB with the invasion. Although Methanomicrobiales and Methanococcales, the hydrogenotrophic methanogens, dominated in the salt marsh, Methanomicrobiales displayed a slight increase with the invasion and growth of S. alterniflora, whereas the later responded differently. Methanosarcina, the metabolically diverse methanogens, did not vary with the invasion of, but Methanosaeta, the exclusive acetate utilizers, appeared to increase with S. alterniflora invasion. In SRB, sequences closely related to the families Desulfobacteraceae and Desulfobulbaceae dominated in the salt marsh, although they displayed minimal changes with the S. alterniflora invasion. Approximately 11.3 +/- 5.1% of the dsrB gene sequences formed a novel cluster that was reduced upon the invasion. The results showed that in the sediments of tidal salt marsh where S. alterniflora displaced P. australis, the abundances of methanogens and SRB increased, but the community composition of methanogens appeared to be influenced more than did the SRB.																																													
MGYS00005835	Metatranscriptomics of Kentrophoros ciliate-bacteria symbiosis	Metatranscriptomics of Kentrophoros spp., a ciliate from marine sediments with symbiotic bacteria, to complement metagenomic study of the symbiosis (PRJEB25374).	root:Environmental:Aquatic:Marine:Intertidal zone:Estuary	31239380	Sulfur-Oxidizing Symbionts without Canonical Genes for Autotrophic CO<sub>2</sub> Fixation.	Since the discovery of symbioses between sulfur-oxidizing (thiotrophic) bacteria and invertebrates at hydrothermal vents over 40 years ago, it has been assumed that autotrophic fixation of CO<sub>2</sub> by the symbionts drives these nutritional associations. In this study, we investigated "<i>Candidatus</i> Kentron," the clade of symbionts hosted by <i>Kentrophoros</i>, a diverse genus of ciliates which are found in marine coastal sediments around the world. Despite being the main food source for their hosts, Kentron bacteria lack the key canonical genes for any of the known pathways for autotrophic carbon fixation and have a carbon stable isotope fingerprint that is unlike other thiotrophic symbionts from similar habitats. Our genomic and transcriptomic analyses instead found metabolic features consistent with growth on organic carbon, especially organic and amino acids, for which they have abundant uptake transporters. All known thiotrophic symbionts have converged on using reduced sulfur to gain energy lithotrophically, but they are diverse in their carbon sources. Some clades are obligate autotrophs, while many are mixotrophs that can supplement autotrophic carbon fixation with heterotrophic capabilities similar to those in Kentron. Here we show that Kentron bacteria are the only thiotrophic symbionts that appear to be entirely heterotrophic, unlike all other thiotrophic symbionts studied to date, which possess either the Calvin-Benson-Bassham or the reverse tricarboxylic acid cycle for autotrophy.<b>IMPORTANCE</b> Many animals and protists depend on symbiotic sulfur-oxidizing bacteria as their main food source. These bacteria use energy from oxidizing inorganic sulfur compounds to make biomass autotrophically from CO<sub>2</sub>, serving as primary producers for their hosts. Here we describe a clade of nonautotrophic sulfur-oxidizing symbionts, "<i>Candidatus</i> Kentron," associated with marine ciliates. They lack genes for known autotrophic pathways and have a carbon stable isotope fingerprint heavier than other symbionts from similar habitats. Instead, they have the potential to oxidize sulfur to fuel the uptake of organic compounds for heterotrophic growth, a metabolic mode called chemolithoheterotrophy that is not found in other symbioses. Although several symbionts have heterotrophic features to supplement primary production, in Kentron they appear to supplant it entirely.																																													
MGYS00004353	Salt marshes sediment microhabitats Metagenome	In the present study, microbial communities of bulk and rhizosphere sediments were investigated using barcoded pyrosequencing of 16S rRNA gene amplicons. Our main goals were to compare the bacterial richness and composition of bulk sediment and two plant species inhabiting salt marsh systems. FLX 454 titanium pyrosequencing study. Note that the sequences submitted are raw sequences after demultiplexing thus without a chimera check and other quality filtering. These will need to be filtered out using, e.g., using qiime scripts such as split_libraries and pick_otus with the usearch_ref argument, which will provide a chimera check and filter out poor quality sequences.	root:Environmental:Aquatic:Sediment																																																
MGYS00004036	Bacterial population dynamics in a natural assemblage upon the addition of artificial alginate particles and alginolytic Alteromonas macleodii	Investigation of alginate degradation by marine bacterial communities from macroalgae-rich habitats in Southern California.	root:Environmental:Aquatic:Marine																																																
MGYS00004244	Herbicide-incubated GBR lagoon microbiomes Targeted loci environmental	Year-long incubation of microbiomes from the Great Barrier Reef lagoon using the diuron herbicide. Profiling using 16S rRNA amplicon profiling.	root:Environmental:Aquatic:Marine	26989611	Diuron tolerance and potential degradation by pelagic microbiomes in the Great Barrier Reef lagoon.	Diuron is a herbicide commonly used in agricultural areas where excess application causes it to leach into rivers, reach sensitive marine environments like the Great Barrier Reef (GBR) lagoon and pose risks to marine life. To investigate the impact of diuron on whole prokaryotic communities that underpin the marine food web and are integral to coral reef health, GBR lagoon water was incubated with diuron at environmentally-relevant concentration (8 myg/L), and sequenced at specific time points over the following year. 16S rRNA gene amplicon profiling revealed no significant short- or long-term effect of diuron on microbiome structure. The relative abundance of prokaryotic phototrophs was not significantly altered by diuron, which suggests that they were largely tolerant at this concentration. Assembly of a metagenome derived from waters sampled at a similar location in the GBR lagoon did not reveal the presence of mutations in the cyanobacterial photosystem that could explain diuron tolerance. However, resident phages displayed several variants of this gene and could potentially play a role in tolerance acquisition. Slow biodegradation of diuron was reported in the incubation flasks, but no correlation with the relative abundance of heterotrophs was evident. Analysis of metagenomic reads supports the hypothesis that previously uncharacterized hydrolases carried by low-abundance species may mediate herbicide degradation in the GBR lagoon. Overall, this study offers evidence that pelagic phototrophs of the GBR lagoon may be more tolerant of diuron than other tropical organisms, and that heterotrophs in the microbial seed bank may have the potential to degrade diuron and alleviate local anthropogenic stresses to inshore GBR ecosystems.																																													
MGYS00004419	Lake Washington sediment enrichments	In this study, we addressed the role that provided nitrogen plays in determining the composition of methane-consuming communities and the methane oxidation potential in a well-studied model system. We applied a multi-phase approach combining microcosm enrichments and pure culture studies with methane oxidation potential measurements and high throughput sequencing. We focused on incubation conditions with a limited O2 availability as observed in the natural environment. 16S rRNA gene profiling showed that with N2 as the only available nitrogen source, communities were dominated by Methylomonas species as the major methane-oxidizing bacteria (MOB). In the presence of added nitrate however, Methylobacter species were the dominant MOB. Pure culture studies of Methylomonas and Methylobacter isolated from the same environment and incubated in the same way confirmed that the growth of a Methylomonas strain was not significantly affected when N2 was the only provided nitrogen source, while growth of a Methylobacter strain was negatively impacted. By further exposing long-term methane fed microbial communities to different nitrogen sources, intraspecific dynamics of non-methanotrophic community members were observed, suggesting nitrate as an additional selective factor for co-occurring species. Our results show that provided nitrogen source is an important factor determining specific responses of individual community members and consequently affecting community composition and overall methane consumption.	root:Environmental:Aquatic:Sediment																																																
MGYS00004076	Pyrosequencing reveals effect of increased pCO2 on bacterial assemblage	Ocean acidification (OA) may stimulate primary production through	root:Environmental:Aquatic:Marine																																																
MGYS00004173	Microbial eukaryotes in an Arctic under-ice spring bloom north of Svalbard.	In this study, we investigated microbial eukaryote diversity and community compositional differences in an under-ice spring bloom north of Svalbard. Our mainobjectives were to: 1) Identify the community of microbial eukaryotes in two ice-coveredstations, 2) to unravel the influence of water masses of different characteristics and historyversus local processes on the composition of the microbial protist communities, and 3) tostudy the metabolically active fraction of the community by comparing inventories based onrRNA and the rRNA gene.	root:Environmental:Aquatic:Marine	28702000	Microbial Eukaryotes in an Arctic Under-Ice Spring Bloom North of Svalbard.	Microbial eukaryotes can play prominent roles in the Arctic marine ecosystem, but their diversity and variability is not well known in the ice-covered ecosystems. We determined the community composition of microbial eukaryotes in an Arctic under-ice spring bloom north of Svalbard using metabarcoding of DNA and RNA from the hypervariable V4 region of 18S nrDNA. At the two stations studied, the photosynthetic biomass was dominated by protists &gt;3 mym and was concentrated in the upper 70-80 m, above the thermocline and halocline. Hierarchical cluster analyses as well as ordination analyses showed a distinct clustering of the microbial eukaryote communities according to a combination of water mass and local environmental characteristics. While samples collected in the surface mixed layer differed distinctly between the two sites, the deeper communities collected in Atlantic Water were fairly similar despite being geographically distant. The differentiation of the microbial eukaryote communities of the upper mixed water was probably driven by local development and advection, while the lack of such differentiation in the communities of Atlantic Water reflects the homogenizing effect of water currents on microbial communities.																																													
MGYS00004561	nifH gene in KH-11-10 and KH-13-7 cruises	This study aims to describe diazotroph community structure in the euphotic zone in the western and eastern subtropical South Pacific	root:Environmental:Aquatic:Marine																																																
MGYS00005856	EMG produced TPA metagenomics assembly of PRJEB9742 data set (Shotgun Sequencing of Tara Oceans Polar Circle DNA samples corresponding to size fractions for  small DNA viruses.).	The Third Party Annotation (TPA) assembly was derived from the primary whole genome shotgun (WGS) data set PRJEB9742, and was assembled with metaSPAdes v3.14.1. This project includes samples from the following biomes: root:Environmental:Aquatic:Marine.	root:Environmental:Aquatic:Marine	29069476	EBI Metagenomics in 2017: enriching the analysis of microbial communities, from sequence reads to assemblies.																																														
MGYS00004433	Microbial community diversity in Arctic marine sediments and Planktonic microbial	This study assessed the microbial community composition in Arctic marine sediments by 454 pyrosequencing of the 16S rRNA gene and planktonic microbial community composition in an Arctic fjord by 454 pyrosequencing of the 16S rRNA and 18S rRNA genes.	root:Environmental:Aquatic:Marine:Coastal	29312204	Prokaryotic Community Composition in Arctic Kongsfjorden and Sub-Arctic Northern Bering Sea Sediments As Revealed by 454 Pyrosequencing.	Fjords and continental shelves represent distinct marine ecosystems in the pan-arctic region. Kongsfjorden is a glacial fjord that is located on the west coast of Svalbard, and is influenced by both Atlantic and Arctic water masses. The Bering Sea consists of a huge continental shelf in the northeast and a deep ocean basin in the southwest, and is influenced by Pacific water. Microbial community compositions of Arctic sediment samples BJ4 from outer basin and BJ36 from inner basin of Kongsfjorden and sub-Arctic samples NEC5 from shallow shelf and DBS1 from deep basin region of the northern Bering Sea were investigated using 454 pyrosequencing of archaeal and bacterial 16S rRNA genes. Most archaeal sequences in the sediments were related to <i>Thaumarchaeota</i>, though <i>Euryarchaeota</i> were more abundant in the Arctic glacier-influencing inner basin sediment BJ36. <i>Thaumarchaeota</i> Group C3 was the dominant archaeal population in all samples. <i>Proteobacteria</i> and <i>Bacteroidetes</i> dominated the sediment bacterial communities. <i>Acidobacteria</i> and <i>Actinobacteria</i> were also dominant in the northern Bering Sea samples. <i>Alphaproteobacteria</i> and <i>Epsilonproteobacteria</i> were the two main classes in Kongsfjorden sediment bacterial communities while <i>Deltaproteobacteria</i> and <i>Gammaproteobacteria</i> were dominant in the northern Bering Sea sediments. Differences in the presence and abundance of other dominant archaeal and bacterial populations were observed among sediment samples. In contrast to archaeal community differences that the Arctic BJ36 archaeal community was distinct from the sub-Arctic sediments and the Arctic outer basin sediment BJ4, cluster analysis based on bacterial OTU (operational taxonomic unit) distributions indicated that the Arctic and sub-Arctic bacterial communities segregated from one another. These results suggest that the sediment archaeal and bacterial community compositions can be driven by different environmental factors. Differences in the presence and abundance of particular archaeal species (e.g., <i>Candidatus</i> Nitrosopumilus and <i>Methanococcoides</i>) or bacterial species (e.g., <i>Sulfurimonas, Sulfurovum</i>, and <i>Desulfobulbaceae</i>) involved in biogeochemical cycles were also observed among sediment samples. At the same time, despite the community variation, some phylotypes (e.g., <i>Marinicella</i>) were dominant in all sediments. This study indicates diverse microbial communities inhabiting pan-arctic marine sediments, and highlights potential roles for <i>Archaea</i> and <i>Bacteria</i> in global biogeochemical cycles in these environments.																																													
MGYS00004425	Microbial ecology of archaeal community in sediment from adjacent waters of Rushan Bay	Microbial ecology of archaeal community	root:Environmental:Aquatic:Marine:Coastal:Sediment																																																
MGYS00004890	EMG produced TPA metagenomics assembly of the Pelagic marine microbial communities from North Sea - COGITO_mtgs_120503 metagenome (marine metagenome) data set.	The marine metagenome Third Party Annotation (TPA) assembly was derived from the primary whole genome shotgun (WGS) data set: PRJNA365022.  This project includes samples from the following biomes: Environmental, Aquatic, Marine, Pelagic.	root:Environmental:Aquatic:Marine:Pelagic	29069476	EBI Metagenomics in 2017: enriching the analysis of microbial communities, from sequence reads to assemblies.																																														
MGYS00004364	Deep Subsurface Basalts Targeted Locus (Loci)	Approximately 42% of the continental crust is composed of mafic magmatic rocks, such as basalts. These rocks often manifest themselves as massive areas known as large igneous provinces (LIPs). LIPs cover thousands to millions of square kilometers and thus comprise major portions of the subsurface and the biosphere. LIPs, and more specifically basalts, are known to be chemically reactive and favorable for microbial life due to the abundance of reduced compounds in the rock.  LIPs exist both in marine systems and terrestrial systems. In marine systems, microorganisms are known to extensively interact with minerals in basalt and may play a large role in the global biogeochemical cycles of C, Fe, and S. Sources of energy available to lithoautotrophic microorganisms below the seafloor include minerals containing reduced Fe and S and also H2 generated from water-rock reactions. Hydrogen is of particular interest in terrestrial subsurface basalt systems, where the subsurface lithoautotrophic microbial ecosystem (SLiME) hypothesis originated. SLiMEs are microbial communities that subsist in deep oligotrophic environments without utilizing energy rich reduced organic compounds that originated from photosynthesis. SLiMEs were first hypothesized to exist in the Columbia River Basalt Group (CRBG). Basalt systems also host diverse communities apart from SLiMEs, such as microbial communities consisting of iron reducers, sulfate reducers, acetogens, and methanogens. In the basaltic Snake River Plain Aquifer (SRPA) in Idaho, microbial communities cycle carbon by forming and oxidizing methane.  Today, LIPs are being examined as potential geological storage sites for carbon dioxide in an attempt to sequester CO2 away from the atmosphere to alleviate temperature increases due to climate changes. The Wallula pilot well being used for a geologic carbon sequestration project in eastern Washington State and located in the CRBG provides a window to the subsurface where the microbial diversity of these geologically important regions can be explored. In addition, the well will provide insight into the microbial communities present in the basalts that could play a role in carbon cycling in the deep subsurface where supercritical CO2 (scCO2) is injected.  Analyzing samples from the CRBG using deep DNA sequencing technology will further the understanding of the unique microbial diversity of the subsurface, especially with respect to community composition of LIPS and different members contained in different formations. Pyrosequencing will also establish an important baseline for understanding the microbial communities in the aquifers of the Wallula pilot well prior to the injection of scCO2. These communities will certainly change following the injection and pyrosequencing could play a critical role in the analysis of the samples obtained after the injection of scCO2 into the system. The high resolution associated with deep sequencing technology would allow the detection of shifts in the diversity of the microbial communities.  All samples presented here originated from the Wallula pilot well in eastern Washington State. The well penetrates through three Columbia River Basalt formations, the deepest of which is targeted for carbon sequestration. This study aimed to characterize the microbial community prior to the injection of carbon dioxide to provide a baseline for comparison after carbon has been stored in the basalt. Samples Wal213, Wal220, Wal31, Wal39, and Wal413 were collected from pristine formations as the well was drilled using a progressive drill-and-test technique that provides samples more representative of the formation of origin. Quality of the samples was also ensured due to the use of an underbalanced drilling technique in which water from the formation acted as drilling fluid, as well as the collection of samples after extensive pumping of the well. Sample Wal34 was collected 2 years after the completion of the well. The microbial diversity of other locations in the Colombia River Basalt Group has been investigated previously (Stevens et al., 1993; Stevens and McKinley, 1995; Fry et al., 1997), but not at the location of the Wallula pilot well and not using sequencing technology which provides a more complete picture of the microbial community. A more detailed description of the Wallula pilot well can be found in the 2009 report Preliminary Hydrogeologic Characterization Results from the Wallula Pilot Study by McGrail et al. (report number PNWD-4129).	root:Environmental:Aquatic:Sediment	23418786	Microbial characterization of basalt formation waters targeted for geological carbon sequestration.	Geological carbon sequestration in basalts is a promising solution to mitigate carbon emissions into the Earth's atmosphere. The Wallula pilot well in Eastern Washington State, USA provides an opportunity to investigate how native microbial communities in basalts are affected by the injection of supercritical carbon dioxide into deep, alkaline formation waters of the Columbia River Basalt Group. Our objective was to characterize the microbial communities at five depth intervals in the Wallula pilot well prior to CO2 injection to establish a baseline community for comparison after the CO2 is injected. Microbial communities were examined using quantitative polymerase chain reaction to enumerate bacterial cells and 454 pyrosequencing to compare and contrast the diversity of the native microbial communities. The deepest depth sampled contained the greatest amount of bacterial biomass, as well as the highest bacterial diversity. The shallowest depth sampled harbored the greatest archaeal diversity. Pyrosequencing revealed the well to be dominated by the Proteobacteria, Firmicutes, and Actinobacteria, with microorganisms related to hydrogen oxidizers (Hydrogenophaga), methylotrophs (Methylotenera), methanotrophs (Methylomonas), iron reducers (Geoalkalibacter), sulfur oxidizers (Thiovirga), and methanogens (Methermicocccus). Thus, the Wallula pilot well is composed of a unique microbial community in which hydrogen and single-carbon compounds may play a significant role in sustaining the deep biosphere.																																													
MGYS00004656	Potential microbial consortium involved in biodegradation of diesel in mangrove sediment explored by metagenomics analysis	This study aimed to explore microbial communities potentially involved in diesel-, hexadecane- and phenanthrene- degradation in microcosm studies, constructed using mangrove sediment from Bangkhuntein, Bangkok, Thailand	root:Environmental:Aquatic:Marine:Intertidal zone:Mangrove swamp																																																
MGYS00004218	Vertebrate eDNA survey in nearshore marine environment	This study compared the presence/absence and relative abundance of marine fishes and mammals in different nearshore habitats using environmental DNA (eDNA) versus visual surveys (SCUBA). We determined the spatial resolution of eDNA as well as the false-negative rate compared to the dive surveys.	root:Environmental:Aquatic:Marine	26586544	Assessing vertebrate biodiversity in a kelp forest ecosystem using environmental DNA.	Preserving biodiversity is a global challenge requiring data on species' distribution and abundance over large geographic and temporal scales. However, traditional methods to survey mobile species' distribution and abundance in marine environments are often inefficient, environmentally destructive, or resource-intensive. Metabarcoding of environmental DNA (eDNA) offers a new means to assess biodiversity and on much larger scales, but adoption of this approach for surveying whole animal communities in large, dynamic aquatic systems has been slowed by significant unknowns surrounding error rates of detection and relevant spatial resolution of eDNA surveys. Here, we report the results of a 2.5 km eDNA transect surveying the vertebrate fauna present along a gradation of diverse marine habitats associated with a kelp forest ecosystem. Using PCR primers that target the mitochondrial 12S rRNA gene of marine fishes and mammals, we generated eDNA sequence data and compared it to simultaneous visual dive surveys. We find spatial concordance between individual species' eDNA and visual survey trends, and that eDNA is able to distinguish vertebrate community assemblages from habitats separated by as little as ~60 m. eDNA reliably detected vertebrates with low false-negative error rates (1/12 taxa) when compared to the surveys, and revealed cryptic species known to occupy the habitats but overlooked by visual methods. This study also presents an explicit accounting of false negatives and positives in metabarcoding data, which illustrate the influence of gene marker selection, replication, contamination, biases impacting eDNA count data and ecology of target species on eDNA detection rates in an open ecosystem.																																													
MGYS00005688	EMG produced TPA metagenomics assembly of PRJNA335670 data set (Metagenomic Sequencing of Hot Springs from Central India).	The Third Party Annotation (TPA) assembly was derived from the primary whole genome shotgun (WGS) data set PRJNA335670, and was assembled with metaSPAdes v3.14.1. This project includes samples from the following biomes: root:Environmental:Aquatic:Thermal springs:Hot (42-90C).	root:Environmental:Aquatic:Thermal springs:Hot (42-90C)	29069476	EBI Metagenomics in 2017: enriching the analysis of microbial communities, from sequence reads to assemblies.																																														
MGYS00004856	EMG produced TPA metagenomics assembly of the Marine microbial communities from the Southern Atlantic ocean transect to study dissolved organic matter and carbon cycling - Knorr_S15_td_DCM_ad_63m_LV_B metagenome (marine metagenome) data set.	The marine metagenome Third Party Annotation (TPA) assembly was derived from the primary whole genome shotgun (WGS) data set: PRJNA375453.  This project includes samples from the following biomes: Environmental, Aquatic, Marine.	root:Environmental:Aquatic:Marine	29069476	EBI Metagenomics in 2017: enriching the analysis of microbial communities, from sequence reads to assemblies.																																														
MGYS00005318	Coral-associated bacteria demonstrate phylosymbiosis and cophylogeny	Scleractinian corals microbial symbionts influence host health, yet how these coral microbiomes assembled over evolution is not well understood. We survey bacterial and archaeal communities in phylogenetically diverse Australian corals representing more than 425 million years of diversification. We show that corals exhibit anatomical compartmentalization of the microbiome such that the coral surface mucus layer, tissue, and skeleton microbiomes show distinct modern microbial ecology and evolutionary assembly. In corals, these compartments differ greatly in microbial community composition, richness, and response to host vs. environmental drivers. We also find evidence of coral-microbe phylosymbiosis, in which coral microbiome composition and richness reflects coral phylogeny. Surprisingly, the coral skeleton represents the most biodiverse coral microbiome, and also shows the strongest evidence of phylosymbiosis. Together these results trace microbial symbiosis across anatomy during the evolution of a basal animal lineage.	root:Environmental:Aquatic:Marine:Intertidal zone:Coral reef	30467310	Coral-associated bacteria demonstrate phylosymbiosis and cophylogeny.	Scleractinian corals' microbial symbionts influence host health, yet how coral microbiomes assembled over evolution is not well understood. We survey bacterial and archaeal communities in phylogenetically diverse Australian corals representing more than 425 million years of diversification. We show that coral microbiomes are anatomically compartmentalized in both modern microbial ecology and evolutionary assembly. Coral mucus, tissue, and skeleton microbiomes differ in microbial community composition, richness, and response to host vs. environmental drivers. We also find evidence of coral-microbe phylosymbiosis, in which coral microbiome composition and richness reflect coral phylogeny. Surprisingly, the coral skeleton represents the most biodiverse coral microbiome, and also shows the strongest evidence of phylosymbiosis. Interactions between bacterial and coral phylogeny significantly influence the abundance of four groups of bacteria-including Endozoicomonas-like bacteria, which divide into host-generalist and host-specific subclades. Together these results trace microbial symbiosis across anatomy during the evolution of a basal animal lineage.																																													
MGYS00004859	EMG produced TPA metagenomics assembly of the Marine microbial communities from the Southern Atlantic ocean transect to study dissolved organic matter and carbon cycling - Knorr_S23_td_NADW_ad_2500m_LV_B metagenome (marine metagenome) data set.	The marine metagenome Third Party Annotation (TPA) assembly was derived from the primary whole genome shotgun (WGS) data set: PRJNA375514.  This project includes samples from the following biomes: Environmental, Aquatic, Marine.	root:Environmental:Aquatic:Marine	29069476	EBI Metagenomics in 2017: enriching the analysis of microbial communities, from sequence reads to assemblies.																																														
MGYS00004057	Development and validation of a marine experimental life support system for accessing synergistic effects of climate change and oil pollution on microbial communities	A state of the art marine experimental life support system framework was developed to perform microcosms experiments of climate change and anthropogenic pollutants effects on marine microbial communities. The system can be build with commercially available materials, enabling the reproduction of the same experiment in several locations worldwide. Here the system was validated for microbial ecology studies by comparing the bacterial composition of environmental and microcosm samples with a RNA-based barcode pyrosequencing approach. The OTU composition shift towards anaerobic bacterial groups in manipulates samples, witch can be explained with the operational programme executed. Replicate microcosm maintained a high OTU composition stability, with similar variability to the environmental samples.  This system can be use to establish cause-effect relationships into the effects of climate change and other anthropogenic stressors on specific marine microbial communities. Moreover, the marine experimental life support system versatile design enables its use on ecotoxicology tests.	root:Environmental:Aquatic:Marine																																																
MGYS00005865	EMG produced TPA metagenomics assembly of PRJNA247822 data set (Ecological Genomics of a Seasonally Anoxic Fjord; Saanich Inlet).	The Third Party Annotation (TPA) assembly was derived from the primary whole genome shotgun (WGS) data set PRJNA247822, and was assembled with SPAdes v3.14.1, metaSPAdes v3.14.1. This project includes samples from the following biomes: root:Environmental:Aquatic:Marine:Intertidal zone:Estuary.	root:Environmental:Aquatic:Marine:Intertidal zone:Estuary	29069476	EBI Metagenomics in 2017: enriching the analysis of microbial communities, from sequence reads to assemblies.																																														
MGYS00005713	Microbial community 16S rRNA from Fram Strait water samples PS85 2014	Several depths of the full water column of two stations (HGIV and N4) were sequenced in order to correlate the communities of the Fram Strait water column at HAUSGARTEN with benthic communities. DNA from CTD samples was extracted and the v3v4 region of the 16S rRNA was sequenced with Illumina MiSeq.	root:Environmental:Aquatic:Marine																																																
